x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50
10.5764,22.1529,26.2012,-2.7403,2.8796,15.5764,-7.5764,17.1529,44.1348,91.7082,-53.9306,-0.9134,-0.407,-2.2339,0.7435,-0.6688,14.1014,1.6969,0.3473,2.449,3.2521,11.8309,107.7328,10.5764,-0.5764,-0.9661,0.3717,44.3058,-15.1529,14.7958,-28.5583,-4.5672,-1.2209,-0.8387,0.5445,4.146,2.5318,5.5931,2.4069,1.487,4.3748,-3.5799,0.0864,4.3748,3.5799,0.0037,2.2372,1.2662,0.6134,1.0,24.7293
10.6767,22.3534,26.9658,-2.8488,2.9086,15.6767,-7.6767,17.3534,44.8742,93.6384,-54.9959,-0.9496,-0.3135,-2.2127,0.5954,-0.8034,14.1014,1.7055,0.3438,2.4576,3.2675,12.1705,111.0288,10.6767,-0.6767,-1.0138,0.2977,44.7068,-15.3534,15.1217,-29.1975,-4.7479,-0.9405,-0.8104,0.5859,4.23,2.5398,5.6996,2.3004,1.1908,4.3888,-3.5165,0.0856,4.3888,3.5165,0.0033,2.2798,1.2824,0.6262,1.0,25.0301
10.7769,22.5539,27.7404,-2.9286,2.9379,15.7769,-7.7769,17.5539,45.6197,95.5886,-56.0712,-0.9762,-0.2169,-2.1693,0.4235,-0.9059,14.1014,1.714,0.3404,2.4661,3.2828,12.5166,114.3891,10.7769,-0.7769,-1.052,0.2117,45.1078,-15.5539,15.4516,-29.8427,-4.881,-0.6507,-0.78,0.6257,4.3156,2.5476,5.8071,2.1929,0.8469,4.4123,-3.45,0.0849,4.4123,3.45,0.003,2.3228,1.2988,0.6391,1.0,25.3308
10.8772,22.7544,28.5251,-2.979,2.9675,15.8772,-7.8772,17.7544,46.3712,97.5589,-57.1567,-0.993,-0.1181,-2.1041,0.2346,-0.9721,14.1014,1.7226,0.337,2.4746,3.2981,12.8692,117.8145,10.8772,-0.8772,-1.0801,0.1173,45.5088,-15.7544,15.7855,-30.494,-4.965,-0.3543,-0.7477,0.664,4.403,2.5555,5.9157,2.0843,0.4691,4.4456,-3.3813,0.0842,4.4456,3.3813,0.0027,2.3663,1.3153,0.6522,1.0,25.6316
10.9774,22.9549,29.3198,-2.9995,2.9974,15.9774,-7.9774,17.9549,47.1287,99.5494,-58.2521,-0.9998,-0.0181,-2.0178,0.0363,-0.9993,14.1014,1.7313,0.3336,2.483,3.3132,13.2283,121.3054,10.9774,-0.9774,-1.0976,0.0181,45.9098,-15.9549,16.1234,-31.1513,-4.9992,-0.0544,-0.7135,0.7007,4.4922,2.5632,6.0252,1.9748,0.0725,4.4889,-3.3114,0.0835,4.4889,3.3114,0.0024,2.4101,1.3319,0.6655,1.0,25.9323
11.0777,23.1554,30.1246,-2.9899,3.0276,16.0777,-8.0777,18.1554,47.8923,101.5599,-59.3577,-0.9966,0.082,-1.9112,-0.1635,-0.9865,14.1014,1.74,0.3303,2.4914,3.3283,13.594,124.8626,11.0777,-1.0777,-1.104,-0.0818,46.3108,-16.1554,16.4654,-31.8146,-4.9832,0.2461,-0.6775,0.7355,4.5832,2.5709,6.1358,1.8642,-0.327,4.5422,-3.2413,0.0828,4.5422,3.2413,0.0022,2.4543,1.3487,0.6789,1.0,26.2331
11.1779,23.3559,30.9394,-2.9502,3.0581,16.1779,-8.1779,18.3559,48.6619,103.5906,-60.4732,-0.9834,0.1814,-1.7855,-0.3567,-0.9342,14.1014,1.7487,0.327,2.4996,3.3433,13.9664,128.4865,11.1779,-1.1779,-1.0993,-0.1784,46.7118,-16.3559,16.8113,-32.4839,-4.9171,0.5441,-0.6398,0.7686,4.676,2.5785,6.2473,1.7527,-0.7134,4.6056,-3.172,0.0821,4.6056,3.172,0.0019,2.4989,1.3656,0.6926,1.0,26.5338
11.2782,23.5564,31.7643,-2.881,3.0889,16.2782,-8.2782,18.5564,49.4375,105.6413,-61.5988,-0.9603,0.2789,-1.6418,-0.5356,-0.8445,14.1014,1.7575,0.3237,2.5078,3.3583,14.3456,132.1778,11.2782,-1.2782,-1.0831,-0.2678,47.1128,-16.5564,17.1613,-33.1593,-4.8016,0.8366,-0.6005,0.7996,4.7707,2.5861,6.3599,1.6401,-1.0712,4.6788,-3.1046,0.0814,4.6788,3.1046,0.0017,2.544,1.3826,0.7063,1.0,26.8346
11.3784,23.7569,32.5992,-2.7828,3.12,16.3784,-8.3784,18.7569,50.2192,107.7121,-62.7345,-0.9276,0.3736,-1.4816,-0.6931,-0.7209,14.1014,1.7664,0.3205,2.516,3.3732,14.7316,135.9372,11.3784,-1.3784,-1.0555,-0.3465,47.5138,-16.7569,17.5154,-33.8407,-4.638,1.1208,-0.5596,0.8287,4.8673,2.5936,6.4735,1.5265,-1.3861,4.7616,-3.0399,0.0808,4.7616,3.0399,0.0015,2.5894,1.3998,0.7203,1.0,27.1353
11.4787,23.9574,33.4441,-2.6566,3.1515,16.4787,-8.4787,18.9574,51.0068,109.8031,-63.8802,-0.8855,0.4645,-1.3066,-0.8228,-0.5684,14.1014,1.7752,0.3173,2.524,3.388,15.1244,139.7652,11.4787,-1.4787,-1.0165,-0.4114,47.9148,-16.9574,17.8734,-34.5281,-4.4277,1.3936,-0.5174,0.8557,4.9659,2.6011,6.588,1.412,-1.6455,4.8538,-2.9791,0.0801,4.8538,2.9791,0.0014,2.6352,1.4171,0.7344,1.0,27.4361
11.5789,24.1579,34.2992,-2.5038,3.1832,16.5789,-8.5789,19.1579,51.8006,111.9141,-65.036,-0.8346,0.5508,-1.1184,-0.9195,-0.3931,14.1014,1.7842,0.3141,2.532,3.4028,15.5241,143.6623,11.5789,-1.5789,-0.9664,-0.4597,48.3158,-17.1579,18.2355,-35.2216,-4.173,1.6525,-0.4739,0.8806,5.0665,2.6085,6.7036,1.2964,-1.839,4.9549,-2.9228,0.0795,4.9549,2.9228,0.0012,2.6814,1.4345,0.7487,1.0,27.7368
11.6792,24.3584,35.1642,-2.3259,3.2153,16.6792,-8.6792,19.3584,52.6003,114.0453,-66.2018,-0.7753,0.6316,-0.919,-0.9794,-0.2021,14.1014,1.7931,0.311,2.54,3.4175,15.9309,147.6293,11.6792,-1.6792,-0.9055,-0.4897,48.7168,-17.3584,18.6015,-35.9211,-3.8764,1.8948,-0.4292,0.9032,5.1691,2.6159,6.8202,1.1798,-1.9587,5.0643,-2.8722,0.0789,5.0643,2.8722,0.0011,2.7281,1.4521,0.7632,1.0,28.0376
11.7794,24.5589,36.0394,-2.1246,3.2477,16.7794,-8.7794,19.5589,53.4061,116.1965,-67.3777,-0.7082,0.706,-0.7103,-1.0,-0.003,14.1014,1.8021,0.3079,2.5478,3.4321,16.3446,151.6668,11.7794,-1.7794,-0.8342,-0.5,49.1178,-17.5589,18.9716,-36.6266,-3.5409,2.1181,-0.3834,0.9236,5.2738,2.6232,6.9378,1.0622,-2.0,5.1815,-2.8278,0.0783,5.1815,2.8278,0.001,2.7751,1.4699,0.7778,1.0,28.3383
11.8797,24.7594,36.9245,-1.9019,3.2804,16.8797,-8.8797,19.7594,54.2179,118.3679,-68.5636,-0.634,0.7734,-0.4946,-0.9806,0.1962,14.1014,1.8112,0.3048,2.5557,3.4467,16.7655,155.7752,11.8797,-1.8797,-0.7531,-0.4903,49.5188,-17.7594,19.3458,-37.3382,-3.1698,2.3201,-0.3366,0.9416,5.3806,2.6304,7.0564,0.9436,-1.9611,5.3059,-2.7905,0.0776,5.3059,2.7905,0.0009,2.8225,1.4878,0.7926,1.0,28.6391
11.9799,24.9599,37.8197,-1.6601,3.3135,16.9799,-8.9799,19.9599,55.0357,120.5593,-69.7596,-0.5534,0.8329,-0.2738,-0.9219,0.3875,14.1014,1.8203,0.3018,2.5634,3.4612,17.1935,159.9553,11.9799,-1.9799,-0.663,-0.4609,49.9198,-17.9599,19.7239,-38.0558,-2.7669,2.4988,-0.289,0.9573,5.4895,2.6376,7.176,0.824,-1.8437,5.4366,-2.7611,0.077,5.4366,2.7611,0.0008,2.8704,1.5058,0.8076,1.0,28.9398
12.0802,25.1604,38.725,-1.4017,3.3469,17.0802,-9.0802,20.1604,55.8596,122.7708,-70.9656,-0.4672,0.8841,-0.0504,-0.8262,0.5634,14.1014,1.8294,0.2988,2.5711,3.4757,17.6288,164.2077,12.0802,-2.0802,-0.5644,-0.4131,50.3208,-18.1604,20.106,-38.7794,-2.3362,2.6524,-0.2407,0.9706,5.6007,2.6448,7.2966,0.7034,-1.6524,5.5729,-2.7399,0.0765,5.5729,2.7399,0.0007,2.9186,1.524,0.8228,1.0,29.2406
12.1805,25.3609,39.6403,-1.1292,3.3806,17.1805,-9.1805,20.3609,56.6895,125.0025,-72.1817,-0.3764,0.9265,0.1736,-0.6975,0.7166,14.1014,1.8386,0.2958,2.5787,3.4901,18.0713,168.5329,12.1805,-2.1805,-0.4585,-0.3487,50.7218,-18.3609,20.4922,-39.509,-1.8821,2.7794,-0.1918,0.9814,5.7141,2.6519,7.4182,0.5818,-1.3949,5.7138,-2.7277,0.0759,5.7138,2.7277,0.0006,2.9673,1.5424,0.8382,1.0,29.5414
12.2807,25.5614,40.5657,-0.8454,3.4146,17.2807,-9.2807,20.5614,57.5254,127.2542,-73.4078,-0.2818,0.9595,0.3959,-0.5408,0.8412,14.1014,1.8479,0.2929,2.5863,3.5044,18.5212,172.9315,12.2807,-2.2807,-0.3461,-0.2704,51.1228,-18.5614,20.8824,-40.2447,-1.409,2.8784,-0.1423,0.9898,5.8299,2.6589,7.5408,0.4592,-1.0815,5.8586,-2.7247,0.0753,5.8586,2.7247,0.0005,3.0163,1.5609,0.8537,1.0,29.8421
12.381,25.7619,41.5011,-0.5531,3.449,17.381,-9.381,20.7619,58.3673,129.5261,-74.644,-0.1844,0.9829,0.6141,-0.3624,0.932,14.1014,1.8572,0.2899,2.5938,3.5187,18.9785,177.4042,12.381,-2.381,-0.2283,-0.1812,51.5238,-18.7619,21.2766,-40.9864,-0.9218,2.9486,-0.0926,0.9957,5.9479,2.6659,7.6644,0.3356,-0.7248,6.0061,-2.7314,0.0747,6.0061,2.7314,0.0005,3.0658,1.5796,0.8695,1.0,30.1429
12.4812,25.9624,42.4466,-0.2552,3.4838,17.4812,-9.4812,20.9624,59.2153,131.818,-75.8902,-0.0851,0.9964,0.8262,-0.1695,0.9855,14.1014,1.8665,0.287,2.6013,3.5329,19.4433,181.9515,12.4812,-2.4812,-0.1062,-0.0848,51.9248,-18.9624,21.6749,-41.7341,-0.4253,2.9891,-0.0426,0.9991,6.0684,2.6729,7.789,0.211,-0.339,6.1555,-2.748,0.0742,6.1555,2.748,0.0004,3.1156,1.5984,0.8854,1.0,30.4436
12.5815,26.1629,43.4021,0.0452,3.5189,17.5815,-9.5815,21.1629,60.0693,134.1301,-77.1465,0.0151,0.9999,1.0301,0.0302,0.9995,14.1014,1.8759,0.2842,2.6087,3.547,19.9156,186.5741,12.5815,-2.5815,0.019,0.0151,52.3258,-19.1629,22.0771,-42.4879,0.0754,2.9997,0.0075,1.0,6.1913,2.6798,7.9146,0.0854,0.0603,6.3058,-2.7745,0.0736,6.3058,2.7745,0.0004,3.1659,1.6174,0.9015,1.0,30.7444
12.6817,26.3634,44.3677,0.3452,3.5543,17.6817,-9.6817,21.3634,60.9294,136.4622,-78.4128,0.1151,0.9934,1.2235,0.2286,0.9735,14.1014,1.8853,0.2813,2.6161,3.5611,20.3954,191.2726,12.6817,-2.6817,0.1459,0.1143,52.7268,-19.3634,22.4834,-43.2477,0.5754,2.9801,0.0576,0.9983,6.3167,2.6866,8.0413,-0.0413,0.4573,6.4559,-2.8112,0.0731,6.4559,2.8112,0.0003,3.2165,1.6365,0.9178,1.0,31.0451
12.782,26.5639,45.3433,0.6418,3.5902,17.782,-9.782,21.5639,61.7955,138.8145,-79.6892,0.2139,0.9769,1.4047,0.4179,0.9085,14.1014,1.8948,0.2785,2.6234,3.5752,20.8829,196.0475,12.782,-2.782,0.2734,0.209,53.1278,-19.5639,22.8937,-44.0135,1.0696,2.9306,0.1076,0.9942,6.4446,2.6934,8.1689,-0.1689,0.8359,6.6049,-2.8577,0.0726,6.6049,2.8577,0.0003,3.2676,1.6558,0.9343,1.0,31.3459
12.8822,26.7644,46.329,0.9318,3.6263,17.8822,-9.8822,21.7644,62.6676,141.1868,-80.9756,0.3106,0.9505,1.5718,0.5905,0.807,14.1014,1.9043,0.2758,2.6306,3.5892,21.3782,200.8996,12.8822,-2.8822,0.4001,0.2952,53.5288,-19.7644,23.308,-44.7854,1.5531,2.8516,0.1573,0.9876,6.5751,2.7002,8.2976,-0.2976,1.181,6.7517,-2.9141,0.072,6.7517,2.9141,0.0002,3.319,1.6753,0.951,1.0,31.6466
12.9825,26.9649,47.3247,1.2125,3.6629,17.9825,-9.9825,21.9649,63.5457,143.5793,-82.2721,0.4042,0.9147,1.723,0.7394,0.6733,14.1014,1.9139,0.273,2.6378,3.6031,21.8812,205.8293,12.9825,-2.9825,0.5247,0.3697,53.9298,-19.9649,23.7264,-45.5633,2.0209,2.744,0.2065,0.9784,6.7083,2.7069,8.4272,-0.4272,1.4788,6.8954,-2.9801,0.0715,6.8954,2.9801,0.0002,3.3709,1.6949,0.9679,1.0,31.9474
13.0827,27.1654,48.3305,1.4811,3.6998,18.0827,-10.0827,22.1654,64.4299,145.9918,-83.5786,0.4937,0.8696,1.857,0.8587,0.5125,14.1014,1.9235,0.2703,2.6449,3.617,22.392,210.8373,13.0827,-3.0827,0.6459,0.4293,54.3308,-20.1654,24.1487,-46.3472,2.4685,2.6089,0.2553,0.9669,6.8441,2.7135,8.5579,-0.5579,1.7173,7.0351,-3.0552,0.071,7.0351,3.0552,0.0002,3.4231,1.7147,0.985,1.0,32.2481
13.183,27.3659,49.3463,1.7348,3.737,18.183,-10.183,22.3659,65.3201,148.4245,-84.8952,0.5783,0.8159,1.9724,0.9435,0.3312,14.1014,1.9331,0.2676,2.652,3.6308,22.9107,215.9241,13.183,-3.183,0.7623,0.4718,54.7318,-20.3659,24.5751,-47.1371,2.8913,2.4476,0.3034,0.9529,6.9828,2.7202,8.6895,-0.6895,1.8871,7.1697,-3.139,0.0705,7.1697,3.139,0.0002,3.4758,1.7347,1.0023,1.0,32.5489
13.2832,27.5664,50.3722,1.971,3.7747,18.2832,-10.2832,22.5664,66.2163,150.8772,-86.2218,0.657,0.7539,2.0679,0.9906,0.1367,14.1014,1.9429,0.2649,2.6591,3.6446,23.4374,221.0905,13.2832,-3.2832,0.8727,0.4953,55.1328,-20.5664,25.0055,-47.9331,3.285,2.2617,0.3508,0.9365,7.1242,2.7268,8.8222,-0.8222,1.9812,7.2986,-3.2311,0.07,7.2986,3.2311,0.0001,3.5289,1.7549,1.0198,1.0,32.8496
13.3835,27.7669,51.4081,2.1875,3.8127,18.3835,-10.3835,22.7669,67.1185,153.35,-87.5585,0.7292,0.6843,2.1427,0.998,-0.0633,14.1014,1.9526,0.2623,2.6661,3.6583,23.972,226.337,13.3835,-3.3835,0.9759,0.499,55.5338,-20.7669,25.4399,-48.7351,3.6458,2.053,0.3973,0.9177,7.2685,2.7333,8.9558,-0.9558,1.996,7.4209,-3.3307,0.0695,7.4209,3.3307,0.0001,3.5823,1.7752,1.0375,1.0,33.1504
13.4837,27.9674,52.4541,2.382,3.8511,18.4837,-10.4837,22.9674,68.0268,155.843,-88.9052,0.794,0.6079,2.1959,0.9654,-0.2608,14.1014,1.9624,0.2597,2.673,3.672,24.5148,231.6642,13.4837,-3.4837,1.0706,0.4827,55.9348,-20.9674,25.8784,-49.5431,3.9699,1.8238,0.4428,0.8966,7.4157,2.7398,9.0905,-1.0905,1.9308,7.5358,-3.4372,0.069,7.5358,3.4372,0.0001,3.6362,1.7957,1.0554,1.0,33.4511
13.584,28.1679,53.5101,2.5525,3.8899,18.584,-10.584,23.1679,68.9411,158.356,-90.262,0.8508,0.5254,2.2271,0.8941,-0.4479,14.1014,1.9723,0.2571,2.6799,3.6856,25.0657,237.0727,13.584,-3.584,1.1558,0.447,56.3358,-21.1679,26.3208,-50.3572,4.2542,1.5763,0.4871,0.8733,7.5659,2.7462,9.2262,-1.2262,1.7882,7.6428,-3.5498,0.0686,7.6428,3.5498,0.0001,3.6905,1.8164,1.0735,1.0,33.7519
13.6842,28.3684,54.5762,2.6975,3.9291,18.6842,-10.6842,23.3684,69.8615,160.8892,-91.6288,0.8992,0.4376,2.2359,0.787,-0.617,14.1014,1.9822,0.2545,2.6868,3.6992,25.6247,242.5631,13.6842,-3.6842,1.2304,0.3935,56.7368,-21.3684,26.7673,-51.1773,4.4958,1.3129,0.5303,0.8478,7.7191,2.7527,9.3629,-1.3629,1.574,7.7413,-3.6676,0.0681,7.7413,3.6676,0.0001,3.7452,1.8373,1.0918,1.0,34.0526
13.7845,28.5689,55.6523,2.8153,3.9687,18.7845,-10.7845,23.5689,70.7879,163.4424,-93.0057,0.9384,0.3454,2.2223,0.6483,-0.7613,14.1014,1.9922,0.252,2.6936,3.7127,26.192,248.136,13.7845,-3.7845,1.2936,0.3242,57.1378,-21.5689,27.2178,-52.0034,4.6922,1.0363,0.5721,0.8202,7.8754,2.759,9.5006,-1.5006,1.2967,7.8307,-3.7899,0.0676,7.8307,3.7899,0.0001,3.8002,1.8584,1.1103,1.0,34.3534
13.8847,28.7694,56.7385,2.9049,4.0087,18.8847,-10.8847,23.7694,71.7203,166.0158,-94.3926,0.9683,0.2498,2.1864,0.4837,-0.8752,14.1014,2.0022,0.2495,2.7003,3.7262,26.7677,253.792,13.8847,-3.8847,1.3445,0.2419,57.5388,-21.7694,27.6723,-52.8356,4.8415,0.7493,0.6125,0.7905,8.0349,2.7654,9.6393,-1.6393,0.9675,7.9107,-3.9156,0.0672,7.9107,3.9156,0.0001,3.8557,1.8796,1.1291,1.0,34.6541
13.985,28.9699,57.8347,2.9653,4.0491,18.985,-10.985,23.9699,72.6587,168.6092,-95.7896,0.9884,0.1516,2.1285,0.2997,-0.954,14.1014,2.0122,0.247,2.707,3.7396,27.3517,259.5318,13.985,-3.985,1.3823,0.1499,57.9398,-21.9699,28.1309,-53.6738,4.9422,0.4549,0.6513,0.7588,8.1976,2.7716,9.779,-1.779,0.5995,7.9809,-4.0439,0.0667,7.9809,4.0439,0.0001,3.9116,1.9011,1.148,1.0,34.9549
14.0852,29.1704,58.941,2.996,4.0899,19.0852,-11.0852,24.1704,73.6032,171.2228,-97.1966,0.9987,0.0519,2.0492,0.1037,-0.9946,14.1014,2.0224,0.2445,2.7137,3.753,27.9441,265.3559,14.0852,-4.0852,1.4066,0.0519,58.3409,-22.1704,28.5934,-54.518,4.9933,0.1558,0.6885,0.7252,8.3637,2.7779,9.9197,-1.9197,0.2074,8.0413,-4.1736,0.0663,8.0413,4.1736,0.0,3.9679,1.9227,1.1672,1.0,35.2556
14.1855,29.3709,60.0573,2.9965,4.1311,19.1855,-11.1855,24.3709,74.5537,173.8565,-98.6137,0.9988,-0.0483,1.9494,-0.0964,-0.9953,14.1014,2.0325,0.2421,2.7203,3.7664,28.545,271.2649,14.1855,-4.1855,1.4169,-0.0482,58.7419,-22.3709,29.06,-55.3682,4.9942,-0.1448,0.724,0.6898,8.533,2.7841,10.0614,-2.0614,-0.1929,8.0916,-4.3039,0.0659,8.0916,4.3039,0.0,4.0245,1.9445,1.1866,1.0,35.5564
14.2857,29.5714,61.1837,2.967,4.1727,19.2857,-11.2857,24.5714,75.5102,176.5102,-100.0408,0.989,-0.148,1.83,-0.2927,-0.9562,14.1014,2.0427,0.2397,2.7269,3.7796,29.1545,277.2595,14.2857,-4.2857,1.4128,-0.1464,59.1429,-22.5714,29.5306,-56.2245,4.9449,-0.444,0.7576,0.6527,8.7059,2.7903,10.2041,-2.2041,-0.5855,8.1318,-4.4337,0.0654,8.1318,4.4337,0.0,4.0816,1.9665,1.2062,1.0,35.8571
14.386,29.7719,62.3201,2.9076,4.2148,19.386,-11.386,24.7719,76.4728,179.1841,-101.478,0.9692,-0.2462,1.6922,-0.4773,-0.8787,14.1014,2.053,0.2373,2.7335,3.7929,29.7726,283.3402,14.386,-4.386,1.3943,-0.2387,59.5439,-22.7719,30.0052,-57.0868,4.846,-0.7387,0.7894,0.6139,8.8822,2.7964,10.3478,-2.3478,-0.9546,8.1622,-4.562,0.065,8.1622,4.562,0.0,4.1391,1.9888,1.226,1.0,36.1579
14.4862,29.9724,63.4666,2.8191,4.2572,19.4862,-11.4862,24.9724,77.4413,181.878,-102.9252,0.9397,-0.342,1.5374,-0.6428,-0.7661,14.1014,2.0633,0.2349,2.74,3.8061,30.3994,289.5077,14.4862,-4.4862,1.3613,-0.3214,59.9449,-22.9724,30.4839,-57.9551,4.6985,-1.026,0.8191,0.5736,9.0621,2.8025,10.4925,-2.4925,-1.2855,8.1828,-4.6879,0.0646,8.1828,4.6879,0.0,4.197,2.0112,1.2461,1.0,36.4586
14.5865,30.1729,64.6231,2.7023,4.3001,19.5865,-11.5865,25.1729,78.416,184.5921,-104.3825,0.9008,-0.4343,1.3672,-0.7825,-0.6227,14.1014,2.0737,0.2326,2.7464,3.8192,31.0349,295.7625,14.5865,-4.5865,1.3139,-0.3912,60.3459,-23.1729,30.9665,-58.8295,4.5038,-1.303,0.8469,0.5318,9.2456,2.8086,10.6382,-2.6382,-1.5649,8.194,-4.8103,0.0642,8.194,4.8103,0.0,4.2553,2.0338,1.2663,1.0,36.7594
14.6867,30.3734,65.7897,2.5583,4.3435,19.6867,-11.6867,25.3734,79.3966,187.3262,-105.8498,0.8528,-0.5223,1.1832,-0.8908,-0.4544,14.1014,2.0841,0.2302,2.7528,3.8323,31.6792,302.1053,14.6867,-4.6867,1.2524,-0.4454,60.7469,-23.3734,31.4532,-59.7099,4.2638,-1.5669,0.8724,0.4887,9.4328,2.8146,10.785,-2.785,-1.7816,8.1961,-4.9283,0.0637,8.1961,4.9283,0.0,4.314,2.0566,1.2868,1.0,37.0602
14.787,30.5739,66.9663,2.3886,4.3872,19.787,-11.787,25.5739,80.3833,190.0805,-107.3272,0.7962,-0.605,0.9874,-0.9635,-0.2679,14.1014,2.0946,0.2279,2.7592,3.8454,32.3324,308.5366,14.787,-4.787,1.1773,-0.4817,61.1479,-23.5739,31.9439,-60.5963,3.981,-1.8151,0.8958,0.4444,9.6239,2.8206,10.9327,-2.9327,-1.9269,8.1897,-5.0411,0.0633,8.1897,5.0411,0.0,4.3731,2.0796,1.3076,1.0,37.3609
14.8872,30.7744,68.153,2.195,4.4314,19.8872,-11.8872,25.7744,81.376,192.8548,-108.8146,0.7317,-0.6817,0.7816,-0.9975,-0.0706,14.1014,2.1051,0.2257,2.7655,3.8584,32.9944,315.0571,14.8872,-4.8872,1.0892,-0.4988,61.5489,-23.7744,32.4386,-61.4888,3.6583,-2.045,0.917,0.399,9.8188,2.8266,11.0815,-3.0815,-1.995,8.1753,-5.1478,0.0629,8.1753,5.1478,0.0,4.4326,2.1029,1.3285,1.0,37.6617
14.9875,30.9749,69.3497,1.9793,4.4761,19.9875,-11.9875,25.9749,82.3747,195.6493,-110.3121,0.6598,-0.7515,0.568,-0.9916,0.1294,14.1014,2.1157,0.2234,2.7718,3.8714,33.6655,321.6674,14.9875,-4.9875,0.9888,-0.4958,61.9499,-23.9749,32.9374,-62.3873,3.2988,-2.2544,0.9358,0.3525,10.0176,2.8325,11.2312,-3.2312,-1.9832,8.1535,-5.2477,0.0625,8.1535,5.2477,0.0,4.4925,2.1263,1.3497,1.0,37.9624
15.0877,31.1754,70.5565,1.7437,4.5212,20.0877,-12.0877,26.1754,83.3795,198.4638,-111.8196,0.5812,-0.8137,0.3487,-0.9459,0.3243,14.1014,2.1263,0.2212,2.7781,3.8843,34.3456,328.368,15.0877,-5.0877,0.8769,-0.473,62.3509,-24.1754,33.4401,-63.2918,2.9062,-2.4412,0.9523,0.3052,10.2205,2.8384,11.382,-3.382,-1.8919,8.1251,-5.3401,0.0622,8.1251,5.3401,0.0,4.5528,2.15,1.3712,1.0,38.2632
15.188,31.3759,71.7733,1.4906,4.5667,20.188,-12.188,26.3759,84.3903,201.2985,-113.3372,0.4969,-0.8678,0.1259,-0.8624,0.5062,14.1014,2.137,0.219,2.7843,3.8972,35.0348,335.1597,15.188,-5.188,0.7547,-0.4312,62.7519,-24.3759,33.9469,-64.2023,2.4844,-2.6035,0.9664,0.2571,10.4275,2.8442,11.5337,-3.5337,-1.7248,8.0909,-5.4242,0.0618,8.0909,5.4242,0.0,4.6135,2.1739,1.3929,1.0,38.5639
15.2882,31.5764,73.0002,1.2226,4.6127,20.2882,-12.2882,26.5764,85.4071,204.1532,-114.8648,0.4075,-0.9132,-0.0981,-0.7443,0.6678,14.1014,2.1477,0.2168,2.7904,3.91,35.7331,342.0429,15.2882,-5.2882,0.623,-0.3721,63.1529,-24.5764,34.4577,-65.1189,2.0376,-2.7396,0.9781,0.2083,10.6387,2.85,11.6865,-3.6865,-1.4886,8.0516,-5.4997,0.0614,8.0516,5.4997,0.0,4.6746,2.198,1.4148,1.0,38.8647
15.3885,31.7769,74.2371,0.9423,4.6592,20.3885,-12.3885,26.7769,86.43,207.0281,-116.4025,0.3141,-0.9494,-0.3212,-0.5964,0.8027,14.1014,2.1585,0.2146,2.7966,3.9228,36.4407,349.0183,15.3885,-5.3885,0.4833,-0.2982,63.5539,-24.7769,34.9725,-66.0415,1.5704,-2.8482,0.9873,0.1591,10.8541,2.8558,11.8403,-3.8403,-1.1928,8.0083,-5.5659,0.061,8.0083,5.5659,0.0,4.7361,2.2223,1.4369,1.0,39.1654
15.4887,31.9774,75.4841,0.6525,4.7062,20.4887,-12.4887,26.9774,87.4589,209.9231,-117.9503,0.2175,-0.9761,-0.5411,-0.4246,0.9054,14.1014,2.1694,0.2125,2.8027,3.9356,37.1575,356.0865,15.4887,-5.4887,0.3369,-0.2123,63.9549,-24.9774,35.4914,-66.9702,1.0874,-2.9282,0.994,0.1094,11.074,2.8616,11.995,-3.995,-0.8491,7.9619,-5.6227,0.0606,7.9619,5.6227,0.0,4.798,2.2468,1.4593,1.0,39.4662
15.589,32.1779,76.7411,0.3561,4.7536,20.589,-12.589,27.1779,88.4938,212.8381,-119.508,0.1187,-0.9929,-0.7555,-0.2357,0.9718,14.1014,2.1803,0.2104,2.8087,3.9483,37.8837,363.2481,15.589,-5.589,0.1851,-0.1179,64.3559,-25.1779,36.0142,-67.9048,0.5936,-2.9788,0.9982,0.0595,11.2982,2.8673,12.1508,-4.1508,-0.4715,7.9132,-5.6696,0.0603,7.9132,5.6696,0.0,4.8603,2.2716,1.482,1.0,39.7669
15.6892,32.3784,78.0082,0.0562,4.8015,20.6892,-12.6892,27.3784,89.5347,215.7733,-121.0759,0.0187,-0.9998,-0.9623,-0.0375,0.9993,14.1014,2.1912,0.2083,2.8148,3.961,38.6193,370.5037,15.6892,-5.6892,0.0294,-0.0187,64.7569,-25.3784,36.5411,-68.8455,0.0937,-2.9995,1.0,0.0094,11.5271,2.873,12.3076,-4.3076,-0.0749,7.8634,-5.7066,0.0599,7.8634,5.7066,0.0,4.923,2.2966,1.5049,1.0,40.0677
15.7895,32.5789,79.2853,-0.2443,4.8498,20.7895,-12.7895,27.5789,90.5817,218.7285,-122.6537,-0.0814,-0.9967,-1.1595,0.1623,0.9867,14.1014,2.2022,0.2062,2.8208,3.9736,39.3643,377.8539,15.7895,-5.7895,-0.1286,0.0811,65.1579,-25.5789,37.072,-69.7922,-0.4071,-2.99,0.9992,-0.0407,11.7605,2.8786,12.4654,-4.4654,0.3246,7.8133,-5.7335,0.0596,7.8133,5.7335,0.0,4.9861,2.3218,1.528,1.0,40.3684
